date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:26:03	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ef8-5db036ae-a8d738d6165d5ef9;gz%22	https://pixydrops.com/ziston/assets/js/jquery.magnific-popup.min.js	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/js/jquery.magnific-popup.min.js	(from https://pixydrops.com/ziston/index.html)
00:26:04	2381/2381	---M-Z	200	added ('OK')	application/x-javascript	etag:%2294d-5dc809d8-1c26068e6a14c635;gz%22	https://pixydrops.com/ziston/assets/js/jquery.ajaxchimp.min.js	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/js/jquery.ajaxchimp.min.js	(from https://pixydrops.com/ziston/index.html)
00:26:05	127934/127934	---M-Z	200	added ('OK')	application/x-javascript	etag:%221f3be-5dced4ca-bc0894961f0eaee3;gz%22	https://pixydrops.com/ziston/assets/js/swiper.min.js	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/js/swiper.min.js	(from https://pixydrops.com/ziston/index.html)
00:26:06	11749/11749	---M-Z	200	added ('OK')	application/x-javascript	etag:%222de5-5de510e8-7154df30b5ac6018;gz%22	https://pixydrops.com/ziston/assets/js/typed-2.0.11.js	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/js/typed-2.0.11.js	(from https://pixydrops.com/ziston/index.html)
00:26:07	10383/10383	---M-Z	200	added ('OK')	application/x-javascript	etag:%22288f-5bd7ef90-3d02f296183a1cbe;gz%22	https://pixydrops.com/ziston/assets/js/vegas.min.js	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/js/vegas.min.js	(from https://pixydrops.com/ziston/index.html)
00:26:08	21090/21090	---M-Z	200	added ('OK')	application/x-javascript	etag:%225262-55931faa-8dabf3736406c8d9;gz%22	https://pixydrops.com/ziston/assets/js/jquery.validate.min.js	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/js/jquery.validate.min.js	(from https://pixydrops.com/ziston/index.html)
00:26:08	47706/47706	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ba5a-5de54bfe-4cc06eab1eb841fd;gz%22	https://pixydrops.com/ziston/assets/js/bootstrap-select.min.js	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/js/bootstrap-select.min.js	(from https://pixydrops.com/ziston/index.html)
00:26:09	6340/6340	---M-Z	200	added ('OK')	application/x-javascript	etag:%2218c4-55e87be6-c8c2315c3dc3bd51;gz%22	https://pixydrops.com/ziston/assets/js/countdown.min.js	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/js/countdown.min.js	(from https://pixydrops.com/ziston/index.html)
00:26:10	45479/45479	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b1a7-5e2ef806-d29b444fcd7ec325;gz%22	https://pixydrops.com/ziston/assets/js/jquery.mCustomScrollbar.concat.min.js	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/js/jquery.mCustomScrollbar.concat.min.js	(from https://pixydrops.com/ziston/index.html)
00:26:12	33693/33693	---M-Z	200	added ('OK')	application/x-javascript	etag:%22839d-5dce070a-3412e46e2c923bf9;gz%22	https://pixydrops.com/ziston/assets/js/bootstrap-datepicker.min.js	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/js/bootstrap-datepicker.min.js	(from https://pixydrops.com/ziston/index.html)
00:26:12	23882/23882	---M-Z	200	added ('OK')	application/x-javascript	etag:%225d4a-5df5036a-6e792e422e0dd833;gz%22	https://pixydrops.com/ziston/assets/js/nouislider.min.js	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/js/nouislider.min.js	(from https://pixydrops.com/ziston/index.html)
00:26:14	37779/37779	---M-Z	200	added ('OK')	application/x-javascript	etag:%229393-5d56ebac-5016f1bd73bf54d;gz%22	https://pixydrops.com/ziston/assets/js/isotope.js	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/js/isotope.js	(from https://pixydrops.com/ziston/index.html)
00:26:14	4379/4379	---M-Z	200	added ('OK')	application/x-javascript	etag:%22111b-54d740e4-d1f806633353fbed;gz%22	https://pixydrops.com/ziston/assets/js/appear.js	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/js/appear.js	(from https://pixydrops.com/ziston/index.html)
00:26:15	24929/24929	---M-Z	200	added ('OK')	application/x-javascript	etag:%226161-5f64ca3a-8908503a0693ad3e;gz%22	https://pixydrops.com/ziston/assets/js/theme.js	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/js/theme.js	(from https://pixydrops.com/ziston/index.html)
00:26:15	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2030%20Oct%202024%2019:26:14%20GMT	https://fonts.googleapis.com/robots.txt		(from https://pixydrops.com/ziston/index.html)
00:26:16	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22999-652d59d8-b36d9866d6282000;;;%22	https://pixydrops.com/ziston/assets/css/owl.video.play.png	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/css/owl.video.play.png	(from https://pixydrops.com/ziston/assets/css/owl.carousel.min.css)
00:26:18	131930/131930	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222035a-5defa718-5928b7ad461b1d4f;gz%22	https://pixydrops.com/ziston/assets/fonts/fa-brands-400.eot	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-brands-400.eot	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:20	75936/75936	---M--	200	added ('OK')	font/woff2	etag:%22128a0-5defa718-c0da5a075124384f;;;%22	https://pixydrops.com/ziston/assets/fonts/fa-brands-400.woff2	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-brands-400.woff2	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:21	131930/131930	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222035a-5defa718-5928b7ad461b1d4f;gz%22	https://pixydrops.com/ziston/assets/fonts/fa-brands-400.eot?	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-brands-400d41d.eot	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:22	89100/89100	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2215c0c-5defa718-f93ff9945fdb674c;;;%22	https://pixydrops.com/ziston/assets/fonts/fa-brands-400.woff	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-brands-400.woff	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:24	131624/131624	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2220228-5defa718-62a4626d394825d1;gz%22	https://pixydrops.com/ziston/assets/fonts/fa-brands-400.ttf	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-brands-400.ttf	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:25	708706/708706	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ad062-5defa718-c92c4c8ef8ae3159;gz%22	https://pixydrops.com/ziston/assets/fonts/fa-brands-400.svg	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-brands-400.svg	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:25	34390/34390	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5defa718-687561193f57ff94;gz%22	https://pixydrops.com/ziston/assets/fonts/fa-regular-400.eot	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-regular-400.eot	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:26	34390/34390	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5defa718-687561193f57ff94;gz%22	https://pixydrops.com/ziston/assets/fonts/fa-regular-400.eot?	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-regular-400d41d.eot	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:27	13576/13576	---M--	200	added ('OK')	font/woff2	etag:%223508-5defa718-74905fa586d5490b;;;%22	https://pixydrops.com/ziston/assets/fonts/fa-regular-400.woff2	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-regular-400.woff2	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:28	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-652d59d8-b36d9866d6282000;gz%22	https://pixydrops.com/ziston/assets/css/..bfonts/fa-regular-400.woff	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/css/..bfonts/fa-regular-400.woff	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:29	34092/34092	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22852c-5defa718-6d35b55c478ae8a4;gz%22	https://pixydrops.com/ziston/assets/fonts/fa-regular-400.ttf	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-regular-400.ttf	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:30	144322/144322	---M-Z	200	added ('OK')	image/svg+xml	etag:%22233c2-5defa718-1ed837ad74e205b8;gz%22	https://pixydrops.com/ziston/assets/fonts/fa-regular-400.svg	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-regular-400.svg	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:32	194066/194066	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f612-5defa718-bb7fab4bbfcfc992;gz%22	https://pixydrops.com/ziston/assets/fonts/fa-solid-900.eot	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-solid-900.eot	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:32	194066/194066	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f612-5defa718-bb7fab4bbfcfc992;gz%22	https://pixydrops.com/ziston/assets/fonts/fa-solid-900.eot?	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-solid-900d41d.eot	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:34	76084/76084	---M--	200	added ('OK')	font/woff2	etag:%2212934-5defa718-20c64d30dac32100;;;%22	https://pixydrops.com/ziston/assets/fonts/fa-solid-900.woff2	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-solid-900.woff2	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:35	98996/98996	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22182b4-5defa718-1fde47dc69788b3;;;%22	https://pixydrops.com/ziston/assets/fonts/fa-solid-900.woff	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-solid-900.woff	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:37	193780/193780	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222f4f4-5defa718-74b49c742c497916;gz%22	https://pixydrops.com/ziston/assets/fonts/fa-solid-900.ttf	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/fa-solid-900.ttf	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:37	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-652d59d8-b36d9866d6282000;gz%22	https://pixydrops.com/ziston/assets/css/..bfonts/fa-solid-900.svg	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/css/..bfonts/fa-solid-900.svg	(from https://pixydrops.com/ziston/assets/css/fontawesome-all.min.css)
00:26:38	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22999-652d59d8-b36d9866d6282000;;;%22	https://pixydrops.com/ziston/assets/css/mCSB_buttons.png	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/css/mCSB_buttons.png	(from https://pixydrops.com/ziston/assets/css/jquery.mCustomScrollbar.min.css)
00:26:39	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22999-652d59d8-b36d9866d6282000;;;%22	https://pixydrops.com/ziston/assets/css/overlays/02.png	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/css/overlays/02.png	(from https://pixydrops.com/ziston/assets/css/vegas.min.css)
00:26:39	19872/19872	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224da0-5f39f276-81caa9b3af771baf;gz%22	https://pixydrops.com/ziston/assets/fonts/icomoon.eot?esr9ov	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/icomoone8d3.eot	(from https://pixydrops.com/ziston/assets/css/ziston-icon.css)
00:26:40	19708/19708	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%224cfc-5f39f276-31ba76ad978354dd;gz%22	https://pixydrops.com/ziston/assets/fonts/icomoon.ttf?esr9ov	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/icomoone8d3.ttf	(from https://pixydrops.com/ziston/assets/css/ziston-icon.css)
00:26:42	19784/19784	---MCZ	200	added ('OK')	application/font-woff	etag:W/%224d48-5f39f276-89c864a7cc0d9dd4;;;%22	https://pixydrops.com/ziston/assets/fonts/icomoon.woff?esr9ov	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/icomoone8d3.woff	(from https://pixydrops.com/ziston/assets/css/ziston-icon.css)
00:26:43	71189/71189	---M-Z	200	added ('OK')	image/svg+xml	etag:%2211615-5f39f276-b7d41757dd677972;gz%22	https://pixydrops.com/ziston/assets/fonts/icomoon.svg?esr9ov	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/icomoone8d3.svg	(from https://pixydrops.com/ziston/assets/css/ziston-icon.css)
00:26:44	1496/1496	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d8-5f6dd0ac-a0949eadb8beac7a;gz%22	https://pixydrops.com/ziston/assets/fonts/ziston-new-icon.eot?i0jggx	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/ziston-new-iconc7e6.eot	(from https://pixydrops.com/ziston/assets/css/ziston-new-icons.css)
00:26:45	1300/1300	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22514-5f6dd0ac-c15aebab31333ed8;gz%22	https://pixydrops.com/ziston/assets/fonts/ziston-new-icon.ttf?i0jggx	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/ziston-new-iconc7e6.ttf	(from https://pixydrops.com/ziston/assets/css/ziston-new-icons.css)
00:26:45	1376/1376	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22560-5f6dd0ac-f4bce47018f5f5d5;;;%22	https://pixydrops.com/ziston/assets/fonts/ziston-new-icon.woff?i0jggx	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/ziston-new-iconc7e6.woff	(from https://pixydrops.com/ziston/assets/css/ziston-new-icons.css)
00:26:46	1240/1240	---M-Z	200	added ('OK')	image/svg+xml	etag:%224d8-5f6dd0ac-cb73d3022e683aee;gz%22	https://pixydrops.com/ziston/assets/fonts/ziston-new-icon.svg?i0jggx	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/fonts/ziston-new-iconc7e6.svg	(from https://pixydrops.com/ziston/assets/css/ziston-new-icons.css)
00:26:47	394/394	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2019:26:46%20GMT	https://pixydrops.com/ziston/assets/images/testimonials/testimonials-shape.png	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/testimonials/testimonials-shape.png	(from https://pixydrops.com/ziston/assets/css/style.css)
00:26:50	3307/3307	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2019:26:48%20GMT	https://pixydrops.com/ziston/assets/images/backgrounds/pricing_one-single-bg.png	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/backgrounds/pricing_one-single-bg.png	(from https://pixydrops.com/ziston/assets/css/style.css)
00:26:50	24531/24531	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2019:26:48%20GMT	https://pixydrops.com/ziston/assets/images/backgrounds/latest-listings-two-bg.jpg	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/backgrounds/latest-listings-two-bg.jpg	(from https://pixydrops.com/ziston/assets/css/style.css)
00:26:51	1850/1850	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2019:26:50%20GMT	https://pixydrops.com/ziston/assets/images/resources/logo-2.png	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/resources/logo-2.png	(from https://pixydrops.com/ziston/index2.html)
00:26:53	27371/27371	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2019:26:51%20GMT	https://pixydrops.com/ziston/assets/images/resources/ex-cat-img-1.jpg	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/resources/ex-cat-img-1.jpg	(from https://pixydrops.com/ziston/index2.html)
00:26:53	23611/23611	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2019:26:52%20GMT	https://pixydrops.com/ziston/assets/images/resources/ex-cat-img-2.jpg	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/resources/ex-cat-img-2.jpg	(from https://pixydrops.com/ziston/index2.html)
00:26:54	21901/21901	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2019:26:53%20GMT	https://pixydrops.com/ziston/assets/images/resources/ex-cat-img-3.jpg	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/resources/ex-cat-img-3.jpg	(from https://pixydrops.com/ziston/index2.html)
00:26:57	33900/33900	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2019:26:55%20GMT	https://pixydrops.com/ziston/assets/images/resources/ex-cat-img-4.jpg	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/resources/ex-cat-img-4.jpg	(from https://pixydrops.com/ziston/index2.html)
00:26:57	20504/20504	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2019:26:56%20GMT	https://pixydrops.com/ziston/assets/images/resources/ex-cat-img-5.jpg	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/resources/ex-cat-img-5.jpg	(from https://pixydrops.com/ziston/index2.html)
00:26:58	16872/16872	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2019:26:57%20GMT	https://pixydrops.com/ziston/assets/images/resources/ex-cat-img-6.jpg	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/resources/ex-cat-img-6.jpg	(from https://pixydrops.com/ziston/index2.html)
00:27:01	278568/278568	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2019:26:59%20GMT	https://pixydrops.com/ziston/assets/images/backgrounds/discover_local-bg.jpg	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/backgrounds/discover_local-bg.jpg	(from https://pixydrops.com/ziston/index2.html)
00:27:01	3764/3764	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2019:27:00%20GMT	https://pixydrops.com/ziston/assets/images/shapes/pricing_one-shape-1.png	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/shapes/pricing_one-shape-1.png	(from https://pixydrops.com/ziston/index2.html)
00:27:03	85939/85939	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2019:27:01%20GMT	https://pixydrops.com/ziston/assets/images/resources/grow-business-img-1.jpg	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/resources/grow-business-img-1.jpg	(from https://pixydrops.com/ziston/index2.html)
00:27:05	44646/44646	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2019:27:03%20GMT	https://pixydrops.com/ziston/assets/images/resources/two-boxes-img-1.jpg	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/resources/two-boxes-img-1.jpg	(from https://pixydrops.com/ziston/index2.html)
00:27:05	55100/55100	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2019:27:04%20GMT	https://pixydrops.com/ziston/assets/images/resources/two-boxes-img-2.jpg	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/resources/two-boxes-img-2.jpg	(from https://pixydrops.com/ziston/index2.html)
00:27:07	22152/22152	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2019:27:06%20GMT	https://pixydrops.com/ziston/assets/images/backgrounds/download-bg.jpg	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/backgrounds/download-bg.jpg	(from https://pixydrops.com/ziston/index2.html)
00:27:08	5725/5725	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2019:27:07%20GMT	https://pixydrops.com/ziston/assets/images/resources/download-screen-img.png	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/resources/download-screen-img.png	(from https://pixydrops.com/ziston/index2.html)
00:27:10	50777/50777	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2019:27:08%20GMT	https://pixydrops.com/ziston/assets/images/main-slider/slide_v3_bg-1.png	C:/Users/Admin/Desktop/Ziston/pixydrops.com/ziston/assets/images/main-slider/slide_v3_bg-1.png	(from https://pixydrops.com/ziston/index3.html)
